"TYPE","TIME","LAT","LON","ALT","BEARING","ACCURACY","SPEED","NAME","DESCRIPTION","SEGMENT"
"P","2016-06-09T16:57:18Z","38.24526","-85.543677","179.89999389648438","242.8000030517578","1.2247449159622192","16.799999237060547",,,"0"
"P","2016-06-09T16:57:19Z","38.245125","-85.544021","179.89999389648438","243.1999969482422","1.2247449159622192","16.899999618530273",,,"0"
"P","2016-06-09T16:57:21Z","38.244988","-85.544369","179.89999389648438","243.60000610351563","1.2247449159622192","17.100000381469727",,,"0"
"P","2016-06-09T16:57:23Z","38.244847","-85.544721","179.39999389648438","243.89999389648438","1.2247449159622192","17.399999618530273",,,"0"
"P","2016-06-09T16:57:25Z","38.244707","-85.545083","178.39999389648438","244.39999389648438","2.1213202476501465","17.299999237060547",,,"0"
"P","2016-06-09T16:57:27Z","38.244573","-85.545429","178.10000610351563","244.5","1.7320507764816284","17.0",,,"0"
"P","2016-06-09T16:57:29Z","38.244437","-85.545792","176.1999969482422","245.8000030517578","2.4494898319244385","16.600000381469727",,,"0"
"P","2016-06-09T16:57:31Z","38.244308","-85.546144","174.39999389648438","246.8000030517578","4.898979663848877","15.399999618530273",,,"0"
"P","2016-06-09T16:57:34Z","38.244183","-85.546608","172.3000030517578","254.60000610351563","4.898979663848877","13.699999809265137",,,"0"
"P","2016-06-09T16:57:36Z","38.244134","-85.546894","170.1999969482422","259.70001220703125","3.464101552963257","13.800000190734863",,,"0"
"P","2016-06-09T16:57:38Z","38.244097","-85.547233","169.0","266.3999938964844","3.0","16.600000381469727",,,"0"
"P","2016-06-09T16:57:40Z","38.244081","-85.547618","168.6999969482422","268.0","3.0","17.5",,,"0"
"P","2016-06-09T16:57:42Z","38.244108","-85.548039","168.60000610351563","272.8999938964844","2.4494898319244385","18.5",,,"0"
"P","2016-06-09T16:57:44Z","38.244134","-85.54848","168.5","273.6000061035156","2.4494898319244385","19.399999618530273",,,"0"
"P","2016-06-09T16:57:45Z","38.244157","-85.548708","168.3000030517578","274.5","3.0","19.799999237060547",,,"0"
"P","2016-06-09T16:57:46Z","38.244178","-85.548947","168.5","275.1000061035156","2.4494898319244385","20.100000381469727",,,"0"
"P","2016-06-09T16:57:47Z","38.244204","-85.549182","168.39999389648438","275.6000061035156","2.4494898319244385","20.399999618530273",,,"0"
"P","2016-06-09T16:57:48Z","38.244228","-85.549426","168.5","275.79998779296875","2.4494898319244385","20.799999237060547",,,"0"
"P","2016-06-09T16:57:49Z","38.244258","-85.549671","168.60000610351563","276.20001220703125","2.4494898319244385","21.100000381469727",,,"0"
"P","2016-06-09T16:57:50Z","38.244281","-85.549919","168.1999969482422","275.79998779296875","2.0","21.399999618530273",,,"0"
"P","2016-06-09T16:57:51Z","38.244304","-85.550166","167.6999969482422","275.70001220703125","1.7320507764816284","21.799999237060547",,,"0"
"P","2016-06-09T16:57:52Z","38.244327","-85.550414","167.60000610351563","275.79998779296875","1.7320507764816284","22.5",,,"0"
"P","2016-06-09T16:57:53Z","38.244352","-85.550668","167.5","275.8999938964844","1.7320507764816284","22.899999618530273",,,"0"
"P","2016-06-09T16:57:54Z","38.244378","-85.550933","167.39999389648438","275.8999938964844","1.5","23.100000381469727",,,"0"
"P","2016-06-09T16:57:55Z","38.244407","-85.551194","167.3000030517578","276.0","1.5","23.299999237060547",,,"0"
"P","2016-06-09T16:57:57Z","38.244451","-85.551728","166.89999389648438","276.0","1.2247449159622192","23.600000381469727",,,"0"
"P","2016-06-09T16:57:59Z","38.244508","-85.552264","166.60000610351563","276.20001220703125","1.0","23.799999237060547",,,"0"
"P","2016-06-09T16:58:00Z","38.244535","-85.552491","167.5","276.29998779296875","1.5","24.0",,,"0"
"P","2016-06-09T16:58:01Z","38.244555","-85.552735","168.1999969482422","277.20001220703125","2.0","24.299999237060547",,,"0"
"P","2016-06-09T16:58:03Z","38.244645","-85.55332","169.1999969482422","278.8999938964844","3.0","25.5",,,"0"
"P","2016-06-09T16:58:05Z","38.244719","-85.553885","170.10000610351563","278.1000061035156","3.464101552963257","24.799999237060547",,,"0"
"P","2016-06-09T16:58:06Z","38.244746","-85.554227","170.1999969482422","276.3999938964844","3.464101552963257","24.0",,,"0"
"P","2016-06-09T16:58:08Z","38.24479","-85.554669","170.3000030517578","276.79998779296875","3.464101552963257","24.100000381469727",,,"0"
"P","2016-06-09T16:58:09Z","38.244811","-85.554955","170.1999969482422","276.6000061035156","3.464101552963257","24.200000762939453",,,"0"
"P","2016-06-09T16:58:10Z","38.244824","-85.555222","170.8000030517578","276.5","3.464101552963257","24.0",,,"0"
"P","2016-06-09T16:58:11Z","38.244848","-85.555501","171.10000610351563","276.6000061035156","3.464101552963257","24.0",,,"0"
"P","2016-06-09T16:58:12Z","38.24485","-85.555757","171.10000610351563","275.70001220703125","3.464101552963257","23.600000381469727",,,"0"
"P","2016-06-09T16:58:13Z","38.24487","-85.556012","171.1999969482422","276.20001220703125","3.464101552963257","23.299999237060547",,,"0"
"P","2016-06-09T16:58:14Z","38.244879","-85.556265","171.5","275.6000061035156","3.464101552963257","22.700000762939453",,,"0"
"P","2016-06-09T16:58:15Z","38.2449","-85.556518","172.1999969482422","275.1000061035156","3.0","22.200000762939453",,,"0"
"P","2016-06-09T16:58:16Z","38.244925","-85.556753","172.1999969482422","276.29998779296875","3.0","21.5",,,"0"
"P","2016-06-09T16:58:18Z","38.244963","-85.557198","171.89999389648438","276.8999938964844","3.0","19.700000762939453",,,"0"
"P","2016-06-09T16:58:20Z","38.244988","-85.557598","172.10000610351563","275.6000061035156","3.0","17.5",,,"0"
"P","2016-06-09T16:58:22Z","38.244994","-85.55789","173.5","276.6000061035156","3.0","14.5",,,"0"
"P","2016-06-09T16:58:24Z","38.245043","-85.558139","174.1999969482422","279.8999938964844","2.4494898319244385","11.199999809265137",,,"0"
"P","2016-06-09T16:58:27Z","38.245026","-85.558393","174.10000610351563","277.8999938964844","2.4494898319244385","7.199999809265137",,,"0"
"P","2016-06-09T16:58:34Z","38.245064","-85.558619","174.5","279.6000061035156","2.4494898319244385","2.0999999046325684",,,"0"
"P","2016-06-09T16:58:55Z","38.245088","-85.558908","176.1999969482422","270.6000061035156","2.1213202476501465","6.800000190734863",,,"0"
"P","2016-06-09T16:58:57Z","38.245111","-85.559144","176.5","272.8999938964844","2.1213202476501465","10.300000190734863",,,"0"
"P","2016-06-09T16:58:59Z","38.245149","-85.559449","177.10000610351563","275.20001220703125","1.7320507764816284","12.899999618530273",,,"0"
"P","2016-06-09T16:59:01Z","38.245189","-85.559791","177.60000610351563","275.3999938964844","1.7320507764816284","14.300000190734863",,,"0"
"P","2016-06-09T16:59:03Z","38.245192","-85.560114","177.6999969482422","275.20001220703125","1.7320507764816284","14.199999809265137",,,"0"
"P","2016-06-09T16:59:05Z","38.245229","-85.560464","177.1999969482422","276.29998779296875","1.7320507764816284","15.0",,,"0"
"P","2016-06-09T16:59:07Z","38.245269","-85.560814","177.10000610351563","276.29998779296875","1.7320507764816284","15.300000190734863",,,"0"
"P","2016-06-09T16:59:09Z","38.245297","-85.561139","176.10000610351563","277.1000061035156","1.7320507764816284","13.800000190734863",,,"0"
"P","2016-06-09T16:59:11Z","38.245306","-85.56143","176.0","276.3999938964844","1.7320507764816284","12.800000190734863",,,"0"
"P","2016-06-09T16:59:13Z","38.245334","-85.561725","175.8000030517578","276.79998779296875","1.7320507764816284","12.199999809265137",,,"0"
"P","2016-06-09T16:59:15Z","38.245351","-85.561974","175.1999969482422","276.0","1.7320507764816284","11.699999809265137",,,"0"
"P","2016-06-09T16:59:17Z","38.245386","-85.562232","174.0","276.20001220703125","1.7320507764816284","11.300000190734863",,,"0"
"P","2016-06-09T16:59:19Z","38.245409","-85.562494","173.60000610351563","275.8999938964844","1.7320507764816284","11.399999618530273",,,"0"
"P","2016-06-09T16:59:21Z","38.245438","-85.562774","173.10000610351563","276.5","1.7320507764816284","11.600000381469727",,,"0"
"P","2016-06-09T16:59:23Z","38.245451","-85.563026","172.6999969482422","275.29998779296875","1.7320507764816284","11.5",,,"0"
"P","2016-06-09T16:59:25Z","38.245468","-85.563339","172.0","274.70001220703125","2.0","11.899999618530273",,,"0"
"P","2016-06-09T16:59:27Z","38.245488","-85.56363","171.89999389648438","274.70001220703125","2.4494898319244385","12.399999618530273",,,"0"
"P","2016-06-09T16:59:29Z","38.245506","-85.563939","171.8000030517578","274.8999938964844","2.4494898319244385","13.100000381469727",,,"0"
"P","2016-06-09T16:59:32Z","38.245536","-85.564415","171.8000030517578","275.0","4.242640495300293","13.600000381469727",,,"0"
"P","2016-06-09T16:59:34Z","38.24555","-85.564748","171.6999969482422","275.1000061035156","3.464101552963257","13.899999618530273",,,"0"
"P","2016-06-09T16:59:36Z","38.245571","-85.565085","171.6999969482422","274.6000061035156","3.464101552963257","14.5",,,"0"
"P","2016-06-09T16:59:38Z","38.24559","-85.565426","172.0","273.8999938964844","3.0","15.199999809265137",,,"0"
"P","2016-06-09T16:59:40Z","38.245615","-85.565786","171.6999969482422","273.8999938964844","2.4494898319244385","15.899999618530273",,,"0"
"P","2016-06-09T16:59:42Z","38.245647","-85.566174","171.89999389648438","275.20001220703125","2.4494898319244385","16.5",,,"0"
"P","2016-06-09T16:59:45Z","38.245684","-85.566677","172.39999389648438","275.5","2.4494898319244385","16.600000381469727",,,"0"
