"TYPE","TIME","LAT","LON","ALT","BEARING","ACCURACY","SPEED","NAME","DESCRIPTION","SEGMENT"
"TRACK",,,,,,,,"Home To Work Via I64 Lite","",
"P","2017-05-03T11:41:08Z","38.22449","-85.507101","184.60000610351563","228.6999969482422","2.0","18.600000381469727",,,"0"
"P","2017-05-03T11:41:10Z","38.224257","-85.507413","183.39999389648438","227.5","2.0","18.600000381469727",,,"0"
"P","2017-05-03T11:41:12Z","38.224029","-85.507736","183.3000030517578","228.3000030517578","2.0","18.600000381469727",,,"0"
"P","2017-05-03T11:41:13Z","38.223908","-85.507906","183.10000610351563","228.10000610351563","1.7320507764816284","18.799999237060547",,,"0"
"P","2017-05-03T11:41:16Z","38.2236","-85.50837","182.0","230.39999389648438","1.7320507764816284","18.100000381469727",,,"0"
"P","2017-05-03T11:41:18Z","38.223418","-85.508763","180.5","237.1999969482422","1.5","19.100000381469727",,,"0"
"P","2017-05-03T11:41:20Z","38.223257","-85.509165","180.39999389648438","243.60000610351563","1.5","19.5",,,"0"
"P","2017-05-03T11:41:22Z","38.223124","-85.509582","179.8000030517578","250.60000610351563","1.5","19.899999618530273",,,"0"
"P","2017-05-03T11:41:24Z","38.223035","-85.510036","180.10000610351563","257.6000061035156","1.2247449159622192","20.100000381469727",,,"0"
"P","2017-05-03T11:41:25Z","38.223019","-85.510265","180.89999389648438","261.3999938964844","1.2247449159622192","19.899999618530273",,,"0"
"P","2017-05-03T11:41:26Z","38.223011","-85.510493","181.39999389648438","265.29998779296875","1.2247449159622192","20.299999237060547",,,"0"
"P","2017-05-03T11:41:27Z","38.222995","-85.51074","181.1999969482422","266.79998779296875","1.2247449159622192","21.0",,,"0"
"P","2017-05-03T11:41:28Z","38.222997","-85.51099","181.1999969482422","268.6000061035156","1.2247449159622192","21.399999618530273",,,"0"
"P","2017-05-03T11:41:29Z","38.222995","-85.511233","181.39999389648438","269.3999938964844","1.2247449159622192","21.5",,,"0"
"P","2017-05-03T11:41:30Z","38.223013","-85.511476","180.8000030517578","271.1000061035156","1.2247449159622192","21.299999237060547",,,"0"
"P","2017-05-03T11:41:31Z","38.223019","-85.511723","180.3000030517578","271.6000061035156","1.2247449159622192","21.299999237060547",,,"0"
"P","2017-05-03T11:41:32Z","38.223031","-85.511958","180.8000030517578","272.20001220703125","1.2247449159622192","21.200000762939453",,,"0"
"P","2017-05-03T11:41:33Z","38.223049","-85.512196","179.89999389648438","272.8999938964844","1.2247449159622192","21.100000381469727",,,"0"
"P","2017-05-03T11:41:34Z","38.223061","-85.512439","179.5","273.0","1.2247449159622192","21.5",,,"0"
"P","2017-05-03T11:41:35Z","38.223064","-85.512707","179.39999389648438","272.3999938964844","1.2247449159622192","22.200000762939453",,,"0"
"P","2017-05-03T11:41:36Z","38.223066","-85.512974","178.39999389648438","271.79998779296875","1.2247449159622192","22.700000762939453",,,"0"
"P","2017-05-03T11:41:37Z","38.223062","-85.513237","178.39999389648438","271.1000061035156","1.7320507764816284","23.200000762939453",,,"0"
"P","2017-05-03T11:41:39Z","38.223061","-85.513798","177.60000610351563","270.20001220703125","1.7320507764816284","24.799999237060547",,,"0"
"P","2017-05-03T11:41:41Z","38.223071","-85.514419","177.1999969482422","270.70001220703125","1.7320507764816284","26.799999237060547",,,"0"
"P","2017-05-03T11:41:42Z","38.223062","-85.514747","177.1999969482422","269.79998779296875","1.7320507764816284","28.100000381469727",,,"0"
"P","2017-05-03T11:41:43Z","38.223082","-85.515087","175.89999389648438","271.0","1.7320507764816284","29.200000762939453",,,"0"
"P","2017-05-03T11:41:44Z","38.223096","-85.515459","175.5","271.6000061035156","1.7320507764816284","30.600000381469727",,,"0"
"P","2017-05-03T11:41:45Z","38.223113","-85.515825","175.3000030517578","271.70001220703125","1.7320507764816284","31.5",,,"0"
"P","2017-05-03T11:41:46Z","38.223141","-85.516228","174.3000030517578","272.70001220703125","1.7320507764816284","33.099998474121094",,,"0"
"P","2017-05-03T11:41:47Z","38.223163","-85.516612","173.5","273.1000061035156","1.7320507764816284","33.599998474121094",,,"0"
"P","2017-05-03T11:41:48Z","38.223177","-85.516997","172.60000610351563","273.70001220703125","1.7320507764816284","34.099998474121094",,,"0"
"P","2017-05-03T11:41:49Z","38.22319","-85.517399","172.0","273.6000061035156","1.7320507764816284","34.29999923706055",,,"0"
"P","2017-05-03T11:41:50Z","38.223205","-85.51777","171.60000610351563","273.6000061035156","1.7320507764816284","33.70000076293945",,,"0"
"P","2017-05-03T11:41:51Z","38.223209","-85.518169","171.1999969482422","273.1000061035156","1.7320507764816284","33.900001525878906",,,"0"
"P","2017-05-03T11:41:52Z","38.223226","-85.518575","171.1999969482422","273.20001220703125","1.7320507764816284","34.099998474121094",,,"0"
"P","2017-05-03T11:41:53Z","38.22322","-85.518954","171.10000610351563","272.29998779296875","1.7320507764816284","33.70000076293945",,,"0"
"P","2017-05-03T11:41:54Z","38.223243","-85.519327","171.3000030517578","272.5","1.7320507764816284","33.29999923706055",,,"0"
"P","2017-05-03T11:41:55Z","38.223252","-85.519703","171.1999969482422","272.3999938964844","1.7320507764816284","33.099998474121094",,,"0"
"P","2017-05-03T11:41:56Z","38.223269","-85.520075","171.1999969482422","272.6000061035156","1.7320507764816284","33.0",,,"0"
"P","2017-05-03T11:41:57Z","38.223277","-85.520462","171.10000610351563","272.1000061035156","1.7320507764816284","32.900001525878906",,,"0"
"P","2017-05-03T11:41:59Z","38.223302","-85.5212","169.5","271.8999938964844","1.7320507764816284","31.600000381469727",,,"0"
"P","2017-05-03T11:42:01Z","38.223346","-85.521906","169.89999389648438","272.6000061035156","1.7320507764816284","31.100000381469727",,,"0"
"P","2017-05-03T11:42:03Z","38.22334","-85.522593","169.39999389648438","271.70001220703125","1.5","30.299999237060547",,,"0"
"P","2017-05-03T11:42:05Z","38.223398","-85.523262","170.5","273.3999938964844","1.5","29.600000381469727",,,"0"
"P","2017-05-03T11:42:06Z","38.223403","-85.523593","170.1999969482422","272.3999938964844","1.5","29.700000762939453",,,"0"
"P","2017-05-03T11:42:07Z","38.223414","-85.523942","169.89999389648438","271.8999938964844","1.5","29.799999237060547",,,"0"
"P","2017-05-03T11:42:08Z","38.223425","-85.524294","169.39999389648438","272.1000061035156","1.5","30.0",,,"0"
"P","2017-05-03T11:42:09Z","38.223441","-85.524651","170.10000610351563","271.8999938964844","1.5","30.200000762939453",,,"0"
"P","2017-05-03T11:42:10Z","38.22345","-85.524994","169.8000030517578","271.8999938964844","1.5","30.5",,,"0"
"P","2017-05-03T11:42:11Z","38.223465","-85.525345","170.60000610351563","272.0","1.5","30.600000381469727",,,"0"
"P","2017-05-03T11:42:12Z","38.223476","-85.525681","170.39999389648438","271.8999938964844","1.5","30.399999618530273",,,"0"
"P","2017-05-03T11:42:13Z","38.223489","-85.526044","171.3000030517578","272.0","1.5","30.799999237060547",,,"0"
"P","2017-05-03T11:42:14Z","38.223492","-85.526391","172.39999389648438","271.5","1.5","30.600000381469727",,,"0"
"P","2017-05-03T11:42:15Z","38.223514","-85.526747","172.5","272.3999938964844","1.5","30.600000381469727",,,"0"
"P","2017-05-03T11:42:16Z","38.223521","-85.527089","172.5","272.20001220703125","1.7320507764816284","30.5",,,"0"
